363.000000,153.000000,1.000000
363.000000,148.786572,1.000000
363.000000,144.573144,1.000000
363.000000,140.359716,1.000000
363.000000,136.146288,1.000000
363.000000,131.932861,1.000000
363.000000,127.719433,1.000000
363.000000,123.506005,1.000000
363.000000,119.292577,1.000000
363.000000,115.079149,1.000000
363.000000,110.865721,1.000000
363.000000,106.652293,1.000000
363.000000,102.438865,1.000000
363.000000,98.225438,1.000000
363.000000,94.012010,1.000000
361.568282,90.136565,1.000000
359.683980,86.367960,1.000000
357.799678,82.599356,1.000000
355.817163,78.951244,1.000000
351.746002,77.865601,1.000000
347.674841,76.779958,1.000000
343.603680,75.694315,1.000000
339.481237,75.000000,1.000000
335.267809,75.000000,1.000000
331.054381,75.000000,1.000000
326.840954,75.000000,1.000000
322.627526,75.000000,1.000000
318.414098,75.000000,1.000000
314.200670,75.000000,1.000000
310.283872,75.716128,1.000000
307.304529,78.695471,1.000000
304.325185,81.674815,1.000000
301.345842,84.654158,1.000000
300.153667,88.305004,1.000000
300.433940,92.509099,1.000000
300.714213,96.713195,1.000000
300.994486,100.917291,1.000000
301.274759,105.121387,1.000000
301.555032,109.325483,1.000000
301.835305,113.529578,1.000000
302.000000,117.737523,1.000000
302.000000,121.950950,1.000000
302.000000,126.164378,1.000000
302.000000,130.377806,1.000000
301.761115,134.583280,1.000000
301.480842,138.787376,1.000000
301.200569,142.991472,1.000000
300.841639,147.187710,1.000000
300.284776,151.364178,1.000000
299.727914,155.540645,1.000000
299.171052,159.717112,1.000000
296.513850,162.529938,1.000000
292.925449,164.738185,1.000000
289.337048,166.946432,1.000000
285.704867,169.000000,1.000000
281.491439,169.000000,1.000000
277.278011,169.000000,1.000000
273.064583,169.000000,1.000000
268.851155,169.000000,1.000000
264.637728,169.000000,1.000000
260.424300,169.000000,1.000000
256.210872,169.000000,1.000000
252.006309,168.733754,1.000000
247.802213,168.453481,1.000000
243.598117,168.173208,1.000000
239.394022,167.892935,1.000000
235.189926,167.612662,1.000000
230.985830,167.332389,1.000000
226.781734,167.052116,1.000000
222.577638,166.771843,1.000000
218.373543,166.491570,1.000000
214.169447,166.211296,1.000000
209.963054,166.000000,1.000000
205.749626,166.000000,1.000000
201.536199,166.000000,1.000000
197.322771,166.000000,1.000000
193.115745,165.807716,1.000000
188.911649,165.527443,1.000000
184.707554,165.247170,1.000000
180.503458,164.966897,1.000000
176.299362,164.686624,1.000000
172.095266,164.406351,1.000000
167.891170,164.126078,1.000000
163.926664,162.963332,1.000000
160.158060,161.079030,1.000000
156.389456,159.194728,1.000000
152.620851,157.310426,1.000000
148.480705,157.000000,1.000000
144.267277,157.000000,1.000000
140.053849,157.000000,1.000000
135.840421,157.000000,1.000000
131.626993,157.000000,1.000000
127.413565,157.000000,1.000000
123.200137,157.000000,1.000000
118.986710,157.000000,1.000000
114.773282,157.000000,1.000000
110.559854,157.000000,1.000000
106.346426,157.000000,1.000000
102.132998,157.000000,1.000000
97.919570,157.000000,1.000000
93.706142,157.000000,1.000000
89.492714,157.000000,1.000000
85.279287,157.000000,1.000000
81.065859,157.000000,1.000000
76.853725,157.019503,1.000000
72.677258,157.576366,1.000000
68.500791,158.133228,1.000000
64.324324,158.690090,1.000000
60.678746,160.321254,1.000000
57.699403,163.300597,1.000000
54.720060,166.279940,1.000000
51.740716,169.259284,1.000000
51.000000,173.165897,1.000000
51.000000,177.379325,1.000000
51.000000,181.592753,1.000000
51.000000,185.806181,1.000000
51.000000,190.019609,1.000000
51.000000,194.233036,1.000000
51.000000,198.446464,1.000000
51.351541,202.636559,1.000000
51.908404,206.813027,1.000000
52.465266,210.989494,1.000000
