363.018728,153.011840,5.992857
362.971181,149.355135,5.991616
362.922553,145.700145,5.961649
362.878977,142.046816,5.891254
362.846582,138.395094,5.791749
362.831499,134.744925,5.694561
362.839860,131.096256,5.626046
362.877795,127.449032,5.596889
362.951434,123.803200,5.589656
363.060785,120.158519,5.551740
363.180630,116.513986,5.428653
363.279261,112.868400,5.212732
363.324972,109.220558,4.941234
363.286054,105.569259,4.647351
363.130799,101.913302,4.320109
362.827499,98.251486,3.902384
362.344448,94.582610,3.331121
361.633766,90.930783,2.609279
360.584456,87.418929,1.866385
359.070120,84.194079,1.321513
356.964371,81.403254,1.116120
354.204656,79.157519,1.241112
350.940020,77.448734,1.647599
347.363296,76.244089,2.237345
343.667269,75.510745,2.898908
339.997259,75.184904,3.549979
336.362443,75.113963,4.095137
332.747738,75.129499,4.417483
329.138069,75.063201,4.422347
325.522276,74.837039,4.074218
321.900149,74.625054,3.436341
318.273371,74.644941,2.675125
314.643692,75.114320,1.973388
311.064467,76.189739,1.448675
307.733168,77.857210,1.145727
304.872229,80.073205,1.035154
302.704004,82.794179,1.081969
301.356858,85.957032,1.384219
300.682647,89.441125,2.067036
300.482635,93.115294,3.012409
300.558408,96.848654,3.945484
300.760003,100.552230,4.674904
301.037054,104.223207,5.132669
301.351449,107.869367,5.307058
301.665077,111.498494,5.232682
301.939824,115.118370,5.013320
302.137578,118.736780,4.791746
302.220227,122.361505,4.683866
302.149927,126.000300,4.723202
301.928107,129.656558,4.840462
301.636505,133.324761,4.912953
301.366669,136.998300,4.849238
301.209609,140.670558,4.603444
301.172736,144.333458,4.143020
301.090359,147.975902,3.482891
300.775310,151.586416,2.725896
300.040777,155.153192,2.013107
298.759862,158.607915,1.464618
296.932440,161.762709,1.152519
294.574524,164.414479,1.085116
291.702882,166.362306,1.300223
288.390030,167.564665,1.894392
284.801295,168.245413,2.798497
281.109514,168.651785,3.716075
277.420514,168.939327,4.389754
273.741256,169.128319,4.774943
270.070752,169.228167,4.971613
266.408016,169.248277,5.090867
262.752060,169.198055,5.193455
259.101898,169.086908,5.299745
255.456543,168.924242,5.414964
251.815007,168.719462,5.541169
248.176305,168.481977,5.676554
244.539449,168.221191,5.805423
240.903452,167.946511,5.889244
237.267328,167.667343,5.888684
233.630089,167.393094,5.810255
229.990749,167.133171,5.706296
226.348321,166.896978,5.629365
222.701833,166.693785,5.607159
219.051052,166.526253,5.644688
215.396791,166.387640,5.731679
211.739944,166.270491,5.843258
208.081407,166.167348,5.935171
204.422073,166.070754,5.963190
200.762837,165.973252,5.915866
197.104592,165.867384,5.811290
193.448234,165.745695,5.687012
189.794657,165.600726,5.569038
186.144755,165.425021,5.458303
182.499422,165.211123,5.329925
178.859553,164.951574,5.115443
175.226041,164.638917,4.711187
171.599782,164.265696,4.076665
167.983004,163.820533,3.345432
164.432021,163.133135,2.757537
161.070176,161.836405,2.433345
157.865712,160.024112,2.293663
154.590706,158.374647,2.263520
151.133146,157.310006,2.441224
147.558713,156.840965,2.954417
143.925403,156.817883,3.733696
140.265147,156.934227,4.530887
136.596425,157.014155,5.129603
132.923089,157.055346,5.487637
129.248087,157.066198,5.693803
125.574366,157.055109,5.837228
121.904875,157.030476,5.937481
118.242559,157.000697,5.980517
114.590368,156.974169,5.979302
110.951139,156.959142,5.968169
107.323819,156.958629,5.973142
103.702505,156.969116,5.988023
100.080986,156.986678,5.996863
96.453057,157.007390,5.992899
92.812508,157.027330,5.954253
89.153131,157.042571,5.823022
85.468718,157.049191,5.538722
81.753641,157.044439,5.089389
78.022405,157.066390,4.506535
74.314372,157.203517,3.845645
70.670440,157.547407,3.171622
67.131508,158.189646,2.546412
63.738474,159.221822,2.019080
60.532236,160.735521,1.609673
57.556700,162.818044,1.309890
54.926838,165.455376,1.124258
52.829764,168.530663,1.096300
51.455811,171.922456,1.290109
50.959989,175.508656,1.738074
50.920952,179.156556,2.349230
50.502596,182.733817,2.956936
49.612661,186.232559,3.406332
48.704985,189.734455,3.608713
48.036598,193.278544,3.598273
47.627680,196.853305,3.499077
47.485685,200.444498,3.408061
47.618067,204.037883,3.344344
48.032280,207.619220,3.280071
48.735779,211.174270,3.162647
49.736017,214.688794,2.923389
51.040464,218.148504,2.526976
52.671945,221.489348,2.044489
54.697882,224.502783,1.654099
57.172990,226.990248,1.535826
60.042531,228.943366,1.758342
63.216982,230.418442,2.260629
66.618847,231.494726,2.914837
70.177753,232.265006,3.590652
73.823416,232.822249,4.185719
77.490505,233.253755,4.641668
81.156522,233.597813,4.955951
84.820921,233.867591,5.171776
88.483337,234.076052,5.344209
92.143402,234.236160,5.510418
95.800750,234.360878,5.679926
99.455015,234.463172,5.834612
103.105830,234.556003,5.941268
106.752906,234.651374,5.987919
110.396654,234.752614,5.998942
114.037854,234.858460,6.000000
117.677292,234.967606,6.000000
121.315752,235.078746,6.000000
124.954017,235.190575,6.000000
128.592874,235.301787,6.000000
132.233105,235.411076,6.000000
135.875496,235.517137,6.000000
139.520830,235.618664,5.999868
143.169893,235.714351,5.998350
146.823469,235.802893,5.991284
150.482342,235.882984,5.973709
154.147297,235.953319,5.945318
157.819118,236.012591,5.901394
161.498590,236.059495,5.816978
165.185896,236.094806,5.663680
168.876123,236.136974,5.440542
172.561782,236.213367,5.175118
176.235365,236.351424,4.900368
179.889366,236.578583,4.640229
183.516276,236.922280,4.416241
187.108587,237.409954,4.259893
190.658793,238.069043,4.209657
194.160914,238.921772,4.290480
197.620886,239.949762,4.494762
201.050229,241.115589,4.779219
204.460499,242.381721,5.070262
207.863248,243.710624,5.275930
211.270031,245.064765,5.324709
214.692402,246.406611,5.215885
218.140644,247.699863,5.014322
221.616232,248.916766,4.788451
225.116919,250.033182,4.570046
228.640441,251.024985,4.363364
232.184537,251.868049,4.169190
235.746943,252.538248,3.999557
239.325397,253.011457,3.881097
242.917637,253.263550,3.845988
246.521318,253.275250,3.913074
250.133499,253.062773,4.074747
253.750974,252.658103,4.303502
257.370534,252.093294,4.570875
260.988970,251.400403,4.858479
264.603076,250.611485,5.150368
268.209642,249.758594,5.414288
271.805461,248.873788,5.595883
275.387972,247.987279,5.649338
278.958981,247.116846,5.580736
282.522101,246.275127,5.442525
286.080949,245.474741,5.286167
289.639146,244.728308,5.139089
293.200308,244.048449,5.017375
296.768055,243.447783,4.941440
300.346006,242.938932,4.935730
303.937477,242.530970,5.015358
307.543867,242.210283,5.172216
311.165813,241.954307,5.367376
314.803952,241.740458,5.530224
318.458921,241.546149,5.578934
322.131358,241.348797,5.470448
325.821897,241.125816,5.229284
329.528512,240.852993,4.912775
333.231890,240.495564,4.565160
336.905828,240.014553,4.206491
340.524106,239.370976,3.836976
344.060502,238.525847,3.426000
347.488796,237.440183,2.900219
350.782767,236.074997,2.225106
353.916194,234.391306,1.564122
356.800560,232.325652,1.183072
358.966101,229.664820,1.209781
360.010546,226.261667,1.780348
360.397965,222.471338,2.915602
360.704647,218.698122,4.181256
361.036023,215.004933,5.089053
361.371037,211.362975,5.498068
361.688630,207.743452,5.577630
361.971335,204.122125,5.550474
362.217127,200.494327,5.530788
362.428130,196.860645,5.538941
362.606463,193.221669,5.563912
362.754248,189.577987,5.595257
362.873608,185.930188,5.628713
362.966663,182.278860,5.663404
363.035535,178.624592,5.699457
363.082346,174.967973,5.737262
363.109217,171.309591,5.777503
363.118270,167.650035,5.821618
363.111626,163.989893,5.871747
363.091407,160.329754,5.925895
363.059734,156.670207,5.970887
