-0.027560
-0.095905
-0.263721
-0.587236
-1.075179
-1.630200
-2.039617
-2.054003
-1.520319
-0.477737
0.855990
2.197607
3.331881
4.182796
4.792315
5.241159
5.577252
5.796990
5.874967
5.803476
5.607378
5.328940
5.001631
4.632600
4.195272
3.625491
2.840405
1.823568
0.762170
0.091716
0.287369
1.491551
3.355584
5.339509
7.172503
8.915859
10.544457
11.603396
11.426305
9.702272
6.775423
3.412823
0.340783
-2.039743
-3.653317
-4.615355
-5.108000
-5.302607
-5.314280
-5.182305
-4.883380
-4.384092
-3.717878
-3.031338
-2.533318
-2.353529
-2.429542
-2.551066
-2.543674
-2.417490
-2.331742
-2.418915
-2.653451
-2.884566
-2.973327
-2.887617
-2.683891
-2.426308
-2.133090
-1.787995
-1.386830
-0.966189
-0.589396
-0.307952
-0.134924
-0.048426
-0.013827
-0.003015
-0.000471
-0.000047
-0.000004
-0.000047
-0.000471
-0.003017
-0.013866
-0.048839
-0.137733
-0.321622
-0.640006
-1.113952
-1.733987
-2.448374
-3.136436
-3.572559
-3.431337
-2.395804
-0.363395
2.366746
5.092411
6.971027
7.431723
6.476024
4.651968
2.717368
1.238337
0.392041
0.044990
-0.036691
-0.029012
-0.011738
-0.002956
0.001324
0.013077
0.065857
0.252110
0.767325
1.909931
3.970226
7.007155
10.644516
14.084975
16.420731
17.080979
16.117587
14.132948
11.915199
10.043327
8.700135
7.735004
6.854048
5.811324
4.550286
3.262177
2.308282
2.013150
2.459118
3.438856
4.591170
5.596614
6.296271
6.699848
6.939990
7.233312
7.846226
9.007289
10.735299
12.676658
14.143090
14.438788
13.289215
11.022473
8.340508
5.886441
3.965705
2.572730
1.582335
0.892275
0.444381
0.188961
0.066506
0.018740
0.004051
0.000629
0.000062
0.000003
-0.000003
-0.000073
-0.000732
-0.004685
-0.021462
-0.075046
-0.208673
-0.475080
-0.906308
-1.478589
-2.104814
-2.672074
-3.101742
-3.386371
-3.576976
-3.732615
-3.864880
-3.906041
-3.718561
-3.153584
-2.144690
-0.785692
0.676947
1.957230
2.874411
3.418578
3.699753
3.846457
3.940614
4.013892
4.073479
4.122178
4.162308
4.187772
4.170712
4.052438
3.752668
3.203122
2.389124
1.368580
0.253291
-0.831594
-1.783296
-2.540360
-3.085512
-3.430913
-3.585716
-3.522128
-3.170504
-2.462463
-1.401873
-0.106360
1.228640
2.427425
3.417867
4.238176
4.973879
5.684145
6.365942
6.962727
7.398719
7.618064
7.612744
7.426771
7.134209
6.805795
6.487859
6.204357
5.968481
5.781055
5.610422
5.375770
4.965347
4.297940
3.391924
2.382140
1.457558
0.761960
0.333602
0.119570
0.034082
0.007412
0.001062
-0.000827
-0.006020
