10.273552,1.266851,5.498068
10.289431,1.447827,5.577630
10.303567,1.628894,5.550474
10.315856,1.810284,5.530788
10.326407,1.991968,5.538941
10.335323,2.173917,5.563912
10.342712,2.356101,5.595257
10.348680,2.538491,5.628713
10.353333,2.721057,5.663404
10.356777,2.903770,5.699457
10.359117,3.086601,5.737262
10.360461,3.269520,5.777503
10.360913,3.452498,5.821618
10.360581,3.635505,5.871747
10.359570,3.818512,5.925895
10.357987,4.001490,5.970887
