363.060122,153.026013,1.000000
363.017833,149.369186,1.000000
362.967837,145.707279,1.000000
362.917728,142.042699,1.000000
362.875100,138.377855,1.000000
362.847546,134.715156,1.000000
362.842662,131.057008,1.000000
362.868039,127.405819,1.000000
362.931273,123.763999,1.000000
363.033673,120.132820,1.000000
363.150197,116.508798,1.000000
363.248905,112.887205,1.000000
363.297851,109.263312,1.000000
363.265093,105.632388,1.000000
363.118688,101.989704,1.000000
362.826692,98.330531,1.000000
362.357162,94.650139,1.000000
361.664755,90.970095,1.000000
360.645253,87.427503,1.000000
359.178270,84.191193,1.000000
357.143422,81.429995,1.000000
354.468837,79.270730,1.000000
351.284580,77.665359,1.000000
347.773253,76.520356,1.000000
344.117452,75.742192,1.000000
340.462500,75.245243,1.000000
336.827124,74.970735,1.000000
333.203191,74.865586,1.000000
329.582566,74.876716,1.000000
325.957117,74.951046,1.000000
322.318712,75.035494,1.000000
318.659217,75.076981,1.000000
314.970512,75.022456,1.000000
311.452223,75.290140,1.000000
308.649839,77.224248,1.000000
305.909662,79.926310,1.000000
302.976227,82.492929,1.000000
301.146074,85.432479,1.000000
300.393764,88.766078,1.000000
300.338810,92.347420,1.000000
300.600915,96.030275,1.000000
300.892355,99.705924,1.000000
301.166991,103.363531,1.000000
301.417600,107.008029,1.000000
301.636959,110.644350,1.000000
301.817844,114.277427,1.000000
301.953032,117.912191,1.000000
302.035299,121.553576,1.000000
302.057423,125.206507,1.000000
302.013043,128.871604,1.000000
301.898150,132.537742,1.000000
301.709131,136.191818,1.000000
301.442385,139.820744,1.000000
301.104707,143.422946,1.000000
300.731840,147.028918,1.000000
300.364520,150.674692,1.000000
300.043254,154.396131,1.000000
299.594052,158.074820,1.000000
298.233163,161.153756,1.000000
295.523553,163.328710,1.000000
292.280101,165.205075,1.000000
289.183481,167.161854,1.000000
285.944931,168.514882,1.000000
282.342961,168.901718,1.000000
278.684175,169.071009,1.000000
275.028708,169.170974,1.000000
271.376219,169.207981,1.000000
267.726363,169.188396,1.000000
264.078799,169.118586,1.000000
260.433183,169.004918,1.000000
256.789173,168.853759,1.000000
253.146426,168.671475,1.000000
249.504600,168.464434,1.000000
245.863352,168.239003,1.000000
242.222338,168.001548,1.000000
238.581217,167.758436,1.000000
234.939646,167.516035,1.000000
231.297281,167.280710,1.000000
227.653781,167.058829,1.000000
224.008802,166.856757,1.000000
220.362180,166.678377,1.000000
216.714272,166.520250,1.000000
213.065532,166.377593,1.000000
209.416415,166.245626,1.000000
205.767373,166.119566,1.000000
202.118860,165.994631,1.000000
198.471331,165.866039,1.000000
194.825240,165.729009,1.000000
191.181039,165.578758,1.000000
187.539184,165.410504,1.000000
183.900127,165.219466,1.000000
180.264323,165.000862,1.000000
176.632226,164.749909,1.000000
173.004289,164.461826,1.000000
169.380976,164.131796,1.000000
165.791903,163.649011,1.000000
162.360157,162.562845,1.000000
159.146655,160.664112,1.000000
155.950660,158.744786,1.000000
152.581409,157.550009,1.000000
149.053697,157.009984,1.000000
145.424314,156.888434,1.000000
141.750045,156.949100,1.000000
138.075633,157.006596,1.000000
134.407912,157.035697,1.000000
130.746274,157.042620,1.000000
127.090110,157.033579,1.000000
123.438812,157.014792,1.000000
119.791771,156.992474,1.000000
116.148380,156.972841,1.000000
112.508029,156.962110,1.000000
108.869816,156.964432,1.000000
105.231862,156.977155,1.000000
