time,x,y,yaw,speed,steering,lap_id,trial_id,lap_time,collision,collision_count,collision_x,collision_y,min_lidar_range
19.2422,1.29003,0.635971,-0.0490131,14.9,-0.0928778,1,3,0.117333,0,2,7.95612,4.26889,0.274911
19.2466,1.29003,0.635971,-0.0490131,14.9,-0.0928778,1,3,0.121674,0,2,7.95612,4.26889,0.274911
19.254,1.40008,0.637391,-0.0551847,14.9,-0.0986715,1,3,0.12914,0,2,7.95612,4.26889,0.265315
19.2558,1.40008,0.637391,-0.0551847,14.9,-0.0986715,1,3,0.130898,0,2,7.95612,4.26889,0.265315
19.2581,1.40008,0.637391,-0.0551847,14.9,-0.105223,1,3,0.133211,0,2,7.95612,4.26889,0.265315
19.2621,1.51077,0.638314,-0.0608085,14.9,-0.105223,1,3,0.137187,0,2,7.95612,4.26889,0.274705
19.2661,1.51077,0.638314,-0.0608085,14.9,-0.105223,1,3,0.141237,0,2,7.95612,4.26889,0.274705
19.2712,1.62209,0.638694,-0.0664029,14.9,-0.112798,1,3,0.146294,0,2,7.95612,4.26889,0.280406
19.2742,1.62209,0.638694,-0.0664029,14.9,-0.0832926,1,3,0.149265,0,2,7.95612,4.26889,0.280406
19.279,1.62209,0.638694,-0.0664029,14.9,-0.0885134,1,3,0.154066,0,2,7.95612,4.26889,0.280406
19.2829,1.73403,0.638486,-0.0724339,14.9,-0.0885134,1,3,0.157955,0,2,7.95612,4.26889,0.279525
19.2865,1.73403,0.638486,-0.0724339,14.9,-0.0885134,1,3,0.161597,0,2,7.95612,4.26889,0.279525
19.291,1.84659,0.637701,-0.0786217,14.9,-0.0942548,1,3,0.166112,0,2,7.95612,4.26889,0.281089
19.2941,1.84659,0.637701,-0.0786217,14.9,-0.0942548,1,3,0.169166,0,2,7.95612,4.26889,0.281089
19.2982,1.84659,0.637701,-0.0786217,14.9,-0.100691,1,3,0.173274,0,2,7.95612,4.26889,0.281089
19.3023,1.95976,0.636309,-0.0851765,14.9,-0.100691,1,3,0.177374,0,2,7.95612,4.26889,0.284541
19.3065,1.95976,0.636309,-0.0851765,14.9,-0.100691,1,3,0.181625,0,2,7.95612,4.26889,0.284541
19.3129,2.07354,0.634339,-0.091572,14.9,-0.107872,1,3,0.18797,0,2,7.95612,4.26889,0.284541
19.3161,2.07354,0.634339,-0.091572,14.9,-0.0824005,1,3,0.191182,0,2,7.95612,4.26889,0.317107
19.319,2.07354,0.634339,-0.091572,14.9,-0.0824005,1,3,0.194076,0,2,7.95612,4.26889,0.317107
19.3231,2.18791,0.631821,-0.097339,14.9,-0.0824005,1,3,0.198208,0,2,7.95612,4.26889,0.325751
19.3265,2.18791,0.631821,-0.097339,14.9,-0.0824005,1,3,0.201608,0,2,7.95612,4.26889,0.325751
19.3319,2.30288,0.628708,-0.103008,14.9,-0.0880138,1,3,0.207024,0,2,7.95612,4.26889,0.310777
19.3344,2.30288,0.628708,-0.103008,14.9,-0.0880138,1,3,0.209532,0,2,7.95612,4.26889,0.310777
19.3389,2.30288,0.628708,-0.103008,14.9,-0.0944047,1,3,0.213969,0,2,7.95612,4.26889,0.310777
19.3425,2.41843,0.624955,-0.109059,14.9,-0.0944047,1,3,0.217604,0,2,7.95612,4.26889,0.272159
19.3473,2.41843,0.624955,-0.109059,14.9,-0.0663541,1,3,0.222416,0,2,7.95612,4.26889,0.272159
19.3526,2.53457,0.620593,-0.114974,14.9,-0.0704148,1,3,0.227686,0,2,7.95612,4.26889,0.258034
19.3545,2.53457,0.620593,-0.114974,14.9,-0.0704148,1,3,0.229564,0,2,7.95612,4.26889,0.258034
19.3583,2.53457,0.620593,-0.114974,14.9,-0.0750495,1,3,0.233369,0,2,7.95612,4.26889,0.258034
19.3621,2.65127,0.615656,0,14.9,-0.0750495,1,3,0.237236,0,2,7.95612,4.26889,0.193671
19.3662,2.65127,0.615656,0,14.9,-0.0750495,1,3,0.241287,0,2,7.95612,4.26889,0.193671
19.3713,2.65175,0.615655,0,14.9,-0.114883,1,3,0.246393,0,2,7.95612,4.26889,0.159676
19.3767,2.65175,0.615655,0,14.9,-0.114883,1,3,0.251839,0,2,7.95612,4.26889,0.159676
19.3784,2.65175,0.615655,0,14.9,-0.11492,1,3,0.253496,0,2,7.95612,4.26889,0.159676
19.3821,2.65223,0.615655,0,14.9,-0.11492,1,3,0.25724,0,2,7.95612,4.26889,0.157307
19.3862,2.65223,0.615655,0,14.9,-0.114956,1,3,0.261339,0,2,7.95612,4.26889,0.157307
19.3912,2.6527,0.615655,0,14.9,-0.114956,1,3,0.266335,0,2,7.95612,4.26889,0.157307
19.395,2.6527,0.615655,0,14.9,-0.114956,1,3,0.270123,0,2,7.95612,4.26889,0.152641
19.3984,2.6527,0.615655,0,14.9,-0.114992,1,3,0.273502,0,2,7.95612,4.26889,0.152641
19.4026,2.65318,0.615655,0,14.9,-0.114992,1,3,0.27766,0,2,7.95612,4.26889,0.155893
19.4065,2.65318,0.615655,0,14.9,-0.114992,1,3,0.281621,0,2,7.95612,4.26889,0.155893
19.4137,2.65365,0.615655,0,14.9,-0.115029,1,3,0.28877,0,2,7.95612,4.26889,0.15464
19.4153,2.65365,0.615655,0,14.9,-0.115029,1,3,0.290431,0,2,7.95612,4.26889,0.15464
19.419,2.65365,0.615655,0,14.9,-0.115065,1,3,0.294119,0,2,7.95612,4.26889,0.15464
19.4229,2.65413,0.615655,0,14.9,-0.115065,1,3,0.297956,0,2,7.95612,4.26889,0.159476
19.4263,2.65413,0.615655,0,14.9,-0.115065,1,3,0.30135,0,2,7.95612,4.26889,0.159476
19.4316,2.6546,0.615655,0,14.9,-0.115102,1,3,0.306716,0,2,7.95612,4.26889,0.159476
19.4345,2.6546,0.615655,0,14.9,-0.115102,1,3,0.309571,0,2,7.95612,4.26889,0.156421
19.4385,2.6546,0.615655,0,14.9,-0.115138,1,3,0.31357,0,2,7.95612,4.26889,0.156421
19.4429,2.65508,0.615655,-0.000154198,14.9,-0.115138,1,3,0.318015,0,2,7.95612,4.26889,0.143573
19.4471,2.65508,0.615655,-0.000154198,14.9,-0.115138,1,3,0.322154,0,2,7.95612,4.26889,0.143573
19.4522,2.6565,0.615655,0,14.9,-0.115132,1,3,0.32731,0,2,7.95612,4.26889,0.135512
19.4547,2.6565,0.615655,0,14.9,-0.115132,1,3,0.329844,0,2,7.95612,4.26889,0.135512
19.4586,2.6565,0.615655,0,14.9,-0.115284,1,3,0.333664,0,2,7.95612,4.26889,0.135512
19.4625,2.65698,0.615655,0,14.9,-0.115284,1,3,0.337635,0,2,7.95612,4.26889,0.133707
19.4664,2.65698,0.615655,0,14.9,-0.115284,1,3,0.341452,0,2,7.95612,4.26889,0.133707
19.4753,2.65746,0.615655,-0.000169754,14.9,-0.115321,1,3,0.350444,0,2,7.95612,4.26889,0.133707
19.4782,2.65746,0.615655,-0.000169754,14.9,-0.115321,1,3,0.353325,0,2,7.95612,4.26889,0.137003
19.4822,2.65888,0.615654,0,14.9,-0.11531,1,3,0.35732,0,2,7.95612,4.26889,0.130715
19.4864,2.65888,0.615654,0,14.9,-0.11531,1,3,0.361501,0,2,7.95612,4.26889,0.130715
19.4912,2.65936,0.615654,-0.000169754,14.9,-0.115467,1,3,0.366344,0,2,7.95612,4.26889,0.135593
19.4942,2.65936,0.615654,-0.000169754,14.9,-0.115467,1,3,0.3693,0,2,7.95612,4.26889,0.135593
19.4985,2.65936,0.615654,-0.000169754,14.9,-0.115456,1,3,0.37359,0,2,7.95612,4.26889,0.135593
19.5045,2.66078,0.615653,0,14.9,-0.115456,1,3,0.379566,0,2,7.95612,4.26889,0.129752
19.5072,2.66078,0.615653,0,14.9,-0.115456,1,3,0.382345,0,2,7.95612,4.26889,0.129752
19.5116,2.66126,0.615653,0,14.9,-0.115614,1,3,0.386696,0,2,7.95612,4.26889,0.139496
19.5142,2.66126,0.615653,0,14.9,-0.115614,1,3,0.389316,0,2,7.95612,4.26889,0.139496
19.5183,2.66126,0.615653,0,14.9,-0.115651,1,3,0.393356,0,2,7.95612,4.26889,0.139496
19.5223,2.66174,0.615653,0,14.9,-0.115651,1,3,0.397421,0,2,7.95612,4.26889,0.124133
19.5265,2.66174,0.615653,0,14.9,-0.115651,1,3,0.401568,0,2,7.95612,4.26889,0.124133
19.5318,2.66221,0.615653,-0.000169754,14.9,-0.115687,1,3,0.406859,0,2,7.95612,4.26889,0.137047
19.5344,2.66221,0.615653,-0.000169754,14.9,-0.115687,1,3,0.409504,0,2,7.95612,4.26889,0.137047
19.5405,2.66221,0.615653,-0.000169754,14.9,-0.115676,1,3,0.415627,0,2,7.95612,4.26889,0.137047
19.544,2.66364,0.615653,-0.000647903,14.9,-0.115676,1,3,0.419084,0,2,7.95612,4.26889,0.138808
19.5465,2.66364,0.615653,-0.000647903,14.9,-0.115676,1,3,0.421635,0,2,7.95612,4.26889,0.138808
19.5513,2.66601,0.61565,0,14.9,-0.115653,1,3,0.426361,0,2,7.95612,4.26889,0.138808
19.5544,2.66601,0.61565,0,14.9,-0.115653,1,3,0.429458,0,2,7.95612,4.26889,0.148199
19.5582,2.66601,0.61565,0,14.9,-0.116018,1,3,0.433345,0,2,7.95612,4.26889,0.148199
19.5622,2.66649,0.61565,0,14.9,-0.116018,1,3,0.43732,0,2,7.95612,4.26889,0.148199
19.5662,2.66649,0.61565,0,14.9,-0.116018,1,3,0.441336,0,2,7.95612,4.26889,0.136199
19.5741,2.66697,0.61565,0,14.9,-0.116055,1,3,0.449248,0,2,7.95612,4.26889,0.136199
19.5746,2.66697,0.61565,0,14.9,-0.116055,1,3,0.449746,0,2,7.95612,4.26889,0.130337
19.5782,2.66697,0.61565,0,14.9,-0.116092,1,3,0.453268,0,2,7.95612,4.26889,0.130337
19.5823,2.66744,0.61565,-0.000154198,14.9,-0.116092,1,3,0.457354,0,2,7.95612,4.26889,0.141156
19.5863,2.66744,0.61565,-0.000154198,14.9,-0.116092,1,3,0.461428,0,2,7.95612,4.26889,0.141156
19.591,2.66887,0.615649,0,14.9,-0.116086,1,3,0.466139,0,2,7.95612,4.26889,0.13713
19.5942,2.66887,0.615649,0,14.9,-0.116086,1,3,0.469292,0,2,7.95612,4.26889,0.13713
19.5996,2.66887,0.615649,0,14.9,-0.11624,1,3,0.474665,0,2,7.95612,4.26889,0.13713
19.6037,2.66934,0.615649,-0.000154198,14.9,-0.11624,1,3,0.478754,0,2,7.95612,4.26889,0.136114
19.6063,2.66934,0.615649,-0.000154198,14.9,-0.116234,1,3,0.481438,0,2,7.95612,4.26889,0.136114
19.6122,2.67077,0.615649,0,14.9,-0.116234,1,3,0.487311,0,2,7.95612,4.26889,0.13688
19.6145,2.67077,0.615649,0,14.9,-0.116234,1,3,0.489648,0,2,7.95612,4.26889,0.13688
19.6188,2.67077,0.615649,0,14.9,-0.116388,1,3,0.493853,0,2,7.95612,4.26889,0.13688
19.6225,2.67125,0.615649,0,14.9,-0.116388,1,3,0.497587,0,2,7.95612,4.26889,0.136426
19.6264,2.67125,0.615649,0,14.9,-0.116388,1,3,0.50147,0,2,7.95612,4.26889,0.136426
19.6336,2.67172,0.615649,-0.000169754,14.9,-0.116425,1,3,0.508707,0,2,7.95612,4.26889,0.14013
19.6369,2.67172,0.615649,-0.000169754,14.9,-0.116414,1,3,0.511987,0,2,7.95612,4.26889,0.14013
19.6391,2.67172,0.615649,-0.000169754,14.9,-0.116414,1,3,0.514217,0,2,7.95612,4.26889,0.14013
19.643,2.67315,0.615648,-0.000647903,14.9,-0.116414,1,3,0.518118,0,2,7.95612,4.26889,0.141025
19.6465,2.67315,0.615648,-0.000647903,14.9,-0.116414,1,3,0.52164,0,2,7.95612,4.26889,0.141025
19.652,2.67552,0.615646,0,14.9,-0.116391,1,3,0.527087,0,2,7.95612,4.26889,0.139277
19.6543,2.67552,0.615646,0,14.9,-0.116391,1,3,0.529443,0,2,7.95612,4.26889,0.139277
19.6583,2.67552,0.615646,0,14.9,-0.116759,1,3,0.533422,0,2,7.95612,4.26889,0.139277
19.6629,2.676,0.615646,-0.000154198,14.9,-0.116759,1,3,0.537968,0,2,7.95612,4.26889,0.124573
19.6669,2.676,0.615646,-0.000154198,14.9,-0.116759,1,3,0.542024,0,2,7.95612,4.26889,0.124573
19.6715,2.67743,0.615645,0,14.9,-0.116753,1,3,0.546615,0,2,7.95612,4.26889,0.137051
19.6746,2.67743,0.615645,0,14.9,-0.116908,1,3,0.549748,0,2,7.95612,4.26889,0.137051
19.6786,2.67743,0.615645,0,14.9,-0.116908,1,3,0.553729,0,2,7.95612,4.26889,0.137051
19.6824,2.6779,0.615645,0,14.9,-0.116908,1,3,0.557464,0,2,7.95612,4.26889,0.129542
19.6863,2.6779,0.615645,0,14.9,-0.116908,1,3,0.561425,0,2,7.95612,4.26889,0.129542
19.6916,2.67838,0.615645,-0.000169754,14.9,-0.116945,1,3,0.566711,0,2,7.95612,4.26889,0.136938
19.6944,2.67838,0.615645,-0.000169754,14.9,-0.116945,1,3,0.569524,0,2,7.95612,4.26889,0.136938
19.7012,2.67838,0.615645,-0.000169754,14.9,-0.116935,1,3,0.576253,0,2,7.95612,4.26889,0.136938
19.7029,2.6798,0.615644,0,14.9,-0.116935,1,3,0.57795,0,2,7.95612,4.26889,0.12212
19.7065,2.6798,0.615644,0,14.9,-0.116935,1,3,0.581634,0,2,7.95612,4.26889,0.12212
19.7114,2.68028,0.615644,0,14.9,-0.117095,1,3,0.586464,0,2,7.95612,4.26889,0.131022
19.7144,2.68028,0.615644,0,14.9,-0.117132,1,3,0.589476,0,2,7.95612,4.26889,0.131022
19.7184,2.68028,0.615644,0,14.9,-0.117132,1,3,0.593472,0,2,7.95612,4.26889,0.131022
19.7222,2.68076,0.615644,0,14.9,-0.117132,1,3,0.597322,0,2,7.95612,4.26889,0.137235
19.7282,2.68076,0.615644,0,14.9,-0.117132,1,3,0.603316,0,2,7.95612,4.26889,0.137235
19.7319,2.68123,0.615644,0,14.9,-0.117169,1,3,0.607013,0,2,7.95612,4.26889,0.139523
19.7342,2.68123,0.615644,0,14.9,-0.117169,1,3,0.609293,0,2,7.95612,4.26889,0.139523
19.7383,2.68123,0.615644,0,14.9,-0.117207,1,3,0.613374,0,2,7.95612,4.26889,0.139523
19.7423,2.68171,0.615644,0,14.9,-0.117207,1,3,0.617362,0,2,7.95612,4.26889,0.14333
19.7466,2.68171,0.615644,0,14.9,-0.117207,1,3,0.62173,0,2,7.95612,4.26889,0.14333
19.7516,2.68218,0.615644,-0.000169754,14.9,-0.117244,1,3,0.626651,0,2,7.95612,4.26889,0.129516
19.7546,2.68218,0.615644,-0.000169754,14.9,-0.117244,1,3,0.629679,0,2,7.95612,4.26889,0.129516
19.7583,2.68218,0.615644,-0.000169754,14.9,-0.117234,1,3,0.633416,0,2,7.95612,4.26889,0.129516
19.7641,2.68361,0.615644,0,14.9,-0.117234,1,3,0.639217,0,2,7.95612,4.26889,0.129516
19.7665,2.68361,0.615644,0,14.9,-0.117394,1,3,0.641572,0,2,7.95612,4.26889,0.13203
19.7724,2.68408,0.615644,0,14.9,-0.117394,1,3,0.647495,0,2,7.95612,4.26889,0.130915
19.7742,2.68408,0.615644,0,14.9,-0.117394,1,3,0.649264,0,2,7.95612,4.26889,0.130915
19.7782,2.68408,0.615644,0,14.9,-0.117432,1,3,0.653336,0,2,7.95612,4.26889,0.130915
19.7822,2.68456,0.615644,0,14.9,-0.117432,1,3,0.657305,0,2,7.95612,4.26889,0.138809
19.7862,2.68456,0.615644,0,14.9,-0.117469,1,3,0.661345,0,2,7.95612,4.26889,0.138809
19.7914,2.68503,0.615644,-0.000169754,14.9,-0.117469,1,3,0.666494,0,2,7.95612,4.26889,0.139028
19.7976,2.68503,0.615644,-0.000169754,14.9,-0.117469,1,3,0.672718,0,2,7.95612,4.26889,0.139028
19.7988,2.68503,0.615644,-0.000169754,14.9,-0.117459,1,3,0.673867,0,2,7.95612,4.26889,0.139028
19.8021,2.68646,0.615643,-0.000647903,14.9,-0.117459,1,3,0.67723,0,2,7.95612,4.26889,0.119645
19.8062,2.68646,0.615643,-0.000647903,14.9,-0.117459,1,3,0.681302,0,2,7.95612,4.26889,0.119645
19.811,2.68884,0.615641,0,14.9,-0.117436,1,3,0.686083,0,2,7.95612,4.26889,0.133357
19.815,2.68884,0.615641,0,14.9,-0.117436,1,3,0.690065,0,2,7.95612,4.26889,0.133357
19.8188,2.68884,0.615641,0,14.9,-0.117807,1,3,0.693877,0,2,7.95612,4.26889,0.133357
19.823,2.68931,0.61564,0,14.9,-0.117807,1,3,0.698116,0,2,7.95612,4.26889,0.123178
19.8282,2.68931,0.61564,0,14.9,-0.117807,1,3,0.703335,0,2,7.95612,4.26889,0.123178
19.8325,2.68979,0.61564,0,14.9,-0.117845,1,3,0.707585,0,2,7.95612,4.26889,0.125166
19.835,2.68979,0.61564,0,14.9,-0.117845,1,3,0.710109,0,2,7.95612,4.26889,0.125166
19.8386,2.68979,0.61564,0,14.9,-0.117883,1,3,0.713746,0,2,7.95612,4.26889,0.125166
19.8423,2.69027,0.61564,0,14.9,-0.117883,1,3,0.717443,0,2,7.95612,4.26889,0.131171
19.8463,2.69027,0.61564,0,14.9,-0.117883,1,3,0.721417,0,2,7.95612,4.26889,0.131171
19.8515,2.69074,0.61564,0,14.9,-0.117921,1,3,0.726605,0,2,7.95612,4.26889,0.132553
19.8544,2.69074,0.61564,0,14.9,-0.117921,1,3,0.72947,0,2,7.95612,4.26889,0.132553
19.8589,2.69074,0.61564,0,14.9,-0.117958,1,3,0.73401,0,2,7.95612,4.26889,0.132553
19.8639,2.69122,0.61564,-0.000154198,14.9,-0.117958,1,3,0.739004,0,2,7.95612,4.26889,0.138116
19.8662,2.69122,0.61564,-0.000154198,14.9,-0.117958,1,3,0.741347,0,2,7.95612,4.26889,0.138116
19.8719,2.69264,0.61564,0,14.9,-0.117953,1,3,0.746964,0,2,7.95612,4.26889,0.136919
19.8744,2.69264,0.61564,0,14.9,-0.117953,1,3,0.749464,0,2,7.95612,4.26889,0.136919
19.8786,2.69264,0.61564,0,14.9,-0.11811,1,3,0.753679,0,2,7.95612,4.26889,0.136919
19.8823,2.69312,0.61564,0,14.9,-0.11811,1,3,0.757357,0,2,7.95612,4.26889,0.132533
19.8875,2.69312,0.61564,0,14.9,-0.11811,1,3,0.762621,0,2,7.95612,4.26889,0.132533
19.8919,2.69359,0.61564,-0.000169754,14.9,-0.118147,1,3,0.766981,0,2,7.95612,4.26889,0.132533
19.8943,2.69359,0.61564,-0.000169754,14.9,-0.118147,1,3,0.769382,0,2,7.95612,4.26889,0.13513
19.8987,2.69359,0.61564,-0.000169754,14.9,-0.118137,1,3,0.7738,0,2,7.95612,4.26889,0.13513
19.9026,2.69502,0.615639,0,14.9,-0.118137,1,3,0.777728,0,2,7.95612,4.26889,0.126912
19.9067,2.69502,0.615639,0,14.9,-0.118137,1,3,0.781763,0,2,7.95612,4.26889,0.126912
19.9119,2.6955,0.615639,0,14.9,-0.118299,1,3,0.787039,0,2,7.95612,4.26889,0.132658
19.9144,2.6955,0.615639,0,14.9,-0.118299,1,3,0.789463,0,2,7.95612,4.26889,0.132658
19.9185,2.6955,0.615639,0,14.9,-0.118337,1,3,0.793624,0,2,7.95612,4.26889,0.132658
19.9238,2.69597,0.615639,-0.000154198,14.9,-0.118337,1,3,0.798884,0,2,7.95612,4.26889,0.132658
19.9271,2.69597,0.615639,-0.000154198,14.9,-0.118337,1,3,0.802241,0,2,7.95612,4.26889,0.13456
19.931,2.6974,0.615638,0,14.9,-0.118331,1,3,0.806103,0,2,7.95612,4.26889,0.13266
19.9342,2.6974,0.615638,0,14.9,-0.118331,1,3,0.809278,0,2,7.95612,4.26889,0.13266
19.9385,2.6974,0.615638,0,14.9,-0.118489,1,3,0.81355,0,2,7.95612,4.26889,0.13266
19.9424,2.69787,0.615638,0,14.9,-0.118489,1,3,0.817486,0,2,7.95612,4.26889,0.126749
19.9464,2.69787,0.615638,0,14.9,-0.118489,1,3,0.821505,0,2,7.95612,4.26889,0.126749
19.9547,2.69835,0.615638,0,14.9,-0.118527,1,3,0.829797,0,2,7.95612,4.26889,0.131957
19.9557,2.69835,0.615638,0,14.9,-0.118565,1,3,0.830761,0,2,7.95612,4.26889,0.131957
19.9583,2.69835,0.615638,0,14.9,-0.118565,1,3,0.833413,0,2,7.95612,4.26889,0.131957
19.9623,2.69882,0.615638,-0.000154198,14.9,-0.118565,1,3,0.837367,0,2,7.95612,4.26889,0.131949
19.9662,2.69882,0.615638,-0.000154198,14.9,-0.118565,1,3,0.841302,0,2,7.95612,4.26889,0.131949
19.9712,2.70025,0.615638,-0.000647903,14.9,-0.118559,1,3,0.846306,0,2,7.95612,4.26889,0.134725
19.9742,2.70025,0.615638,-0.000647903,14.9,-0.118559,1,3,0.84927,0,2,7.95612,4.26889,0.134725
19.9783,2.70025,0.615638,-0.000647903,14.9,-0.118533,1,3,0.853429,0,2,7.95612,4.26889,0.134725
19.9844,2.70263,0.615635,0,14.9,-0.118533,1,3,0.859548,0,2,7.95612,4.26889,0.138924
19.9886,2.70263,0.615635,0,14.9,-0.118907,1,3,0.863722,0,2,7.95612,4.26889,0.138924
19.9913,2.7031,0.615635,0,14.9,-0.118907,1,3,0.866397,0,2,7.95612,4.26889,0.138924
19.9942,2.7031,0.615635,0,14.9,-0.118907,1,3,0.869337,0,2,7.95612,4.26889,0.134688
19.9984,2.7031,0.615635,0,14.9,-0.118946,1,3,0.873542,0,2,7.95612,4.26889,0.134688
20.0024,2.70358,0.615635,0,14.9,-0.118946,1,3,0.877491,0,2,7.95612,4.26889,0.134411
20.0063,2.70358,0.615635,0,14.9,-0.118946,1,3,0.881364,0,2,7.95612,4.26889,0.134411
20.0113,2.70405,0.615635,-0.000169754,14.9,-0.118984,1,3,0.886424,0,2,7.95612,4.26889,0.128909
20.0159,2.70405,0.615635,-0.000169754,14.9,-0.118984,1,3,0.890981,0,2,7.95612,4.26889,0.128909
20.0211,2.70405,0.615635,-0.000169754,14.9,-0.118974,1,3,0.89618,0,2,7.95612,4.26889,0.128909
20.024,2.70548,0.615635,0,14.9,-0.118974,1,3,0.89912,0,2,7.95612,4.26889,0.127342
20.0265,2.70548,0.615635,0,14.9,-0.118974,1,3,0.901615,0,2,7.95612,4.26889,0.127342
20.0321,2.70596,0.615634,0,14.9,-0.119137,1,3,0.907226,0,2,7.95612,4.26889,0.120243
20.0345,2.70596,0.615634,0,14.9,-0.119137,1,3,0.909649,0,2,7.95612,4.26889,0.120243
20.039,2.70596,0.615634,0,14.9,-0.119175,1,3,0.914058,0,2,7.95612,4.26889,0.120243
20.0428,2.70643,0.615634,0,14.9,-0.119175,1,3,0.91786,0,2,7.95612,4.26889,0.121114
20.0465,2.70643,0.615634,0,14.9,-0.119175,1,3,0.92159,0,2,7.95612,4.26889,0.121114
20.0545,2.70691,0.615634,-0.000169754,14.9,-0.119213,1,3,0.929626,0,2,7.95612,4.26889,0.121114
20.0553,2.70691,0.615634,-0.000169754,14.9,-0.119204,1,3,0.930427,0,2,7.95612,4.26889,0.121422
20.0582,2.70691,0.615634,-0.000169754,14.9,-0.119204,1,3,0.933326,0,2,7.95612,4.26889,0.121422
20.0621,2.70833,0.615634,0,14.9,-0.119204,1,3,0.937248,0,2,7.95612,4.26889,0.124242
20.0663,2.70833,0.615634,0,14.9,-0.119204,1,3,0.941369,0,2,7.95612,4.26889,0.124242
20.0708,2.70881,0.615634,0,14.9,-0.119367,1,3,0.945877,0,2,7.95612,4.26889,0.118401
20.0742,2.70881,0.615634,0,14.9,-0.119405,1,3,0.949285,0,2,7.95612,4.26889,0.118401
20.0794,2.70881,0.615634,0,14.9,-0.119405,1,3,0.954454,0,2,7.95612,4.26889,0.118401
20.0839,2.70929,0.615634,-0.000154198,14.9,-0.119405,1,3,0.95896,0,2,7.95612,4.26889,0.129641
20.0866,2.70929,0.615634,-0.000154198,14.9,-0.119405,1,3,0.961679,0,2,7.95612,4.26889,0.129641
20.0921,2.71071,0.615633,0,14.9,-0.1194,1,3,0.967197,0,2,7.95612,4.26889,0.12447
20.0944,2.71071,0.615633,0,14.9,-0.1194,1,3,0.969521,0,2,7.95612,4.26889,0.12447
20.0985,2.71071,0.615633,0,14.9,-0.119559,1,3,0.973606,0,2,7.95612,4.26889,0.12447
20.1026,2.71119,0.615633,0,14.9,-0.119559,1,3,0.977708,0,2,7.95612,4.26889,0.119172
20.1065,2.71119,0.615633,0,14.9,-0.119559,1,3,0.981558,0,2,7.95612,4.26889,0.119172
20.1126,2.71166,0.615633,-0.000169754,14.9,-0.119597,1,3,0.98768,0,2,7.95612,4.26889,0.124608
20.1151,2.71166,0.615633,-0.000169754,14.9,-0.119588,1,3,0.990232,0,2,7.95612,4.26889,0.124608
20.1185,2.71166,0.615633,-0.000169754,14.9,-0.119588,1,3,0.993572,0,2,7.95612,4.26889,0.124608
20.1222,2.71309,0.615633,0,14.9,-0.119588,1,3,0.997298,0,2,7.95612,4.26889,0.115922
20.1262,2.71309,0.615633,0,14.9,-0.119588,1,3,1.00135,0,2,7.95612,4.26889,0.115922
20.1317,2.71356,0.615632,0,14.9,-0.119752,1,3,1.00684,0,2,7.95612,4.26889,0.126
20.1349,2.71356,0.615632,0,14.9,-0.11979,1,3,1.00996,0,2,7.95612,4.26889,0.126
20.1388,2.71356,0.615632,0,14.9,-0.11979,1,3,1.0139,0,2,7.95612,4.26889,0.126
20.1425,2.71404,0.615632,-0.000154198,14.9,-0.11979,1,3,1.0176,0,2,7.95612,4.26889,0.118004
20.1474,2.71404,0.615632,-0.000154198,14.9,-0.11979,1,3,1.02247,0,2,7.95612,4.26889,0.118004
20.1521,2.71547,0.615632,0,14.9,-0.119785,1,3,1.0272,0,2,7.95612,4.26889,0.112316
20.1553,2.71547,0.615632,0,14.9,-0.119785,1,3,1.03042,0,2,7.95612,4.26889,0.112316
20.1603,-6.14309,2.07559,-1.11365,14.9,-0.119945,1,4,1.03541,0,2,7.95612,4.26889,0.632043
20.1636,-6.14288,2.07517,-1.11365,11.3919,0.0485517,1,4,1.03867,0,2,7.95612,4.26889,0.633103
20.1663,-6.14288,2.07517,-1.11365,11.3919,0.298271,1,4,1.04138,0,2,7.95612,4.26889,0.633103
20.1709,-6.14225,2.07389,-1.11365,11.3919,0.298266,1,4,1.04601,0,2,7.95612,4.26889,0.630799
20.1744,-6.14225,2.07389,-1.11365,11.3919,0.298248,1,4,1.04947,0,2,7.95612,4.26889,0.630799
20.1784,-6.14225,2.07389,-1.11365,11.3919,0.298248,1,4,1.05348,0,2,7.95612,4.26889,0.630799
20.1827,-6.1412,2.07175,-1.11377,11.3919,0.298248,1,4,1.05776,0,2,7.95612,4.26889,0.676503
20.1865,-6.1412,2.07175,-1.11377,11.3919,0.298248,1,4,1.06164,0,2,7.95612,4.26889,0.676503
20.1916,-6.13973,2.06876,-1.11392,11.3919,0.298218,1,4,1.06675,0,2,7.95612,4.26889,0.67383
20.1945,-6.13973,2.06876,-1.11392,11.3919,0.298174,1,4,1.06963,0,2,7.95612,4.26889,0.67383
20.1988,-6.13973,2.06876,-1.11392,11.3919,0.298174,1,4,1.07389,0,2,7.95612,4.26889,0.67383
20.2025,-6.13785,2.06492,-1.11371,11.3919,0.298174,1,4,1.07764,0,2,7.95612,4.26889,0.676673
20.2065,-6.13785,2.06492,-1.11371,11.3919,0.298174,1,4,1.08159,0,2,7.95612,4.26889,0.676673
20.2145,-6.13552,2.06024,-1.11309,11.3919,0.298123,1,4,1.08957,0,2,7.95612,4.26889,0.676673
20.216,-6.13552,2.06024,-1.11309,11.3919,0.298069,1,4,1.09106,0,2,7.95612,4.26889,0.674723
20.219,-6.13552,2.06024,-1.11309,11.3919,0.298069,1,4,1.09409,0,2,7.95612,4.26889,0.674723
